basin_id,NSE,KGE,RMSE,Corr,FHV,FLV,source_file
1440000,0.0574210882186889,-0.0490134849094126,2.0934598445892334,0.3410518765449524,-80.74368286132812,128.77847290039062,metric_streamflow.csv
1440400,0.0796217918395996,-0.0349338327189379,2.4582290649414062,0.3323412537574768,-80.60194396972656,153.5057830810547,metric_streamflow.csv
1451800,0.0498660206794738,-0.1005342606177908,2.6655781269073486,0.3458769917488098,-86.22750854492188,110.97903442382812,metric_streamflow.csv
1466500,0.0285464525222778,-0.0948616655990188,0.5282736420631409,0.2480121403932571,-69.3994369506836,29.45006561279297,metric_streamflow.csv
1484100,0.0686874985694885,-0.0637696654402391,1.2019755840301514,0.339773416519165,-81.49974822998047,72.84362030029297,metric_streamflow.csv
1487000,0.1116952896118164,-0.0020232359576279,1.1502455472946167,0.3735939860343933,-74.68970489501953,112.6677017211914,metric_streamflow.csv
1491000,0.046578049659729,-0.1216811699457345,2.0510528087615967,0.2918844521045685,-85.017333984375,145.45619201660156,metric_streamflow.csv
1510000,0.0339617729187011,-0.098672490712885,2.521047115325928,0.2636304199695587,-82.93281555175781,163.71774291992188,metric_streamflow.csv
1516500,-0.019116997718811,-0.3396968486573766,2.7872602939605717,0.1453638076782226,-91.97840881347656,189.10899353027344,metric_streamflow.csv
1518862,-0.0210638046264648,-0.2747096101085771,2.4902989864349365,0.1968059837818145,-89.91278076171875,219.042724609375,metric_streamflow.csv
1532000,-0.0011423826217651,-0.2735842155890149,3.36810040473938,0.1719927787780761,-89.78782653808594,147.6610107421875,metric_streamflow.csv
1539000,0.041691243648529,-0.0918844944080063,2.501831531524658,0.275310069322586,-83.05815124511719,118.32599639892578,metric_streamflow.csv
1542810,-0.031984806060791,-0.2643242769041298,3.020613193511963,0.2306246161460876,-90.34546661376952,199.43038940429688,metric_streamflow.csv
1543000,-0.0123422145843505,-0.1815028730302919,2.540191650390625,0.2441319078207016,-85.90666198730469,173.6455078125,metric_streamflow.csv
1543500,-0.0094997882843017,-0.1482824990870763,2.3125486373901367,0.2460103034973144,-83.18050384521484,163.39356994628906,metric_streamflow.csv
1544500,-0.0108395814895629,-0.2039478782363832,2.7264907360076904,0.2190394550561905,-87.08317565917969,190.77389526367188,metric_streamflow.csv
1545600,-0.0252430438995361,-0.2070341521076899,2.435674905776977,0.228709191083908,-86.17527770996094,148.49554443359375,metric_streamflow.csv
1547700,-0.0233899354934692,-0.2368258975030077,2.5160961151123047,0.2618773281574249,-89.42530059814453,143.23257446289062,metric_streamflow.csv
1548500,-0.0110986232757568,-0.1912657962148871,2.2477171421051025,0.2390288710594177,-86.48673248291016,163.3125,metric_streamflow.csv
1549500,-0.0184825658798217,-0.2479327565620908,3.001614570617676,0.2025946676731109,-89.23097229003906,139.78431701660156,metric_streamflow.csv
1550000,-0.0046865940093994,-0.2141846657299215,3.0825650691986084,0.2340717911720276,-88.34461212158203,136.60870361328125,metric_streamflow.csv
1552000,0.0187833905220031,-0.147096973000699,2.7727930545806885,0.2490037679672241,-85.53811645507812,133.5123748779297,metric_streamflow.csv
1552500,0.0185052156448364,-0.1638934212927252,3.4051342010498047,0.2170102596282959,-85.82179260253906,130.3057861328125,metric_streamflow.csv
1557500,-0.0039553642272949,-0.1516385001209772,2.325492143630981,0.2625808715820312,-84.29444122314453,116.93444061279295,metric_streamflow.csv
1567500,6.818771362304688e-05,-0.2267917798273215,2.638757705688477,0.2710612714290619,-91.4774398803711,96.72591400146484,metric_streamflow.csv
1568000,-0.0032025575637817,-0.2018915656822231,2.6172351837158203,0.296146810054779,-89.84284973144531,109.1842041015625,metric_streamflow.csv
1580000,0.0175067782402038,-0.1349479725492706,1.5578498840332031,0.3329967558383941,-84.2904281616211,54.670894622802734,metric_streamflow.csv
1583500,-0.0118746757507324,-0.1555606191470526,1.3384917974472046,0.2913622856140136,-83.60411071777344,32.90692901611328,metric_streamflow.csv
1586610,-0.0162198543548584,-0.1955026965068287,1.8043564558029173,0.2689830064773559,-86.75440216064453,41.01677703857422,metric_streamflow.csv
1591400,0.0138295888900756,-0.2016825453108386,1.971282958984375,0.2490603625774383,-89.03085327148438,66.85648345947266,metric_streamflow.csv
1594950,0.0063442587852478,-0.1531450607464339,2.795579433441162,0.321794331073761,-85.18463897705078,641.72265625,metric_streamflow.csv
1596500,-0.0176293849945068,-0.2077095575252296,2.710442304611206,0.2801007032394409,-87.6285400390625,217.77340698242188,metric_streamflow.csv
1605500,0.0096470117568969,-0.2030254721300788,1.9600025415420528,0.3021784424781799,-90.36736297607422,124.39685821533205,metric_streamflow.csv
1606500,-0.0022982358932495,-0.1977781070583877,2.2482056617736816,0.3307195007801056,-89.57106018066406,168.37384033203125,metric_streamflow.csv
1632000,-0.0235630273818969,-0.3747893390060606,3.124824285507202,0.2202422320842743,-94.75946044921876,388.5740661621094,metric_streamflow.csv
